imdb_title_id,ordering,imdb_name_id,category,job,characters
tt0026104,4,nm0000992,actress,,"[""Lady Bareacres""]"
tt0026104,5,nm0541149,director,,
tt0026104,6,nm0792514,director,,
tt0026104,7,nm0856842,writer,"novel ""Vanity Fair""",
tt0026104,8,nm0593517,writer,"play ""Becky Sharp""",
tt0026104,9,nm0267020,writer,screenplay,
tt0026104,10,nm0532284,producer,producer,
tt0026107,1,nm0796662,actress,,"[""Tonita Storm Cloud""]"
tt0026107,2,nm0713270,actor,,"[""Michael Carter""]"
tt0026107,3,nm0187711,actress,,"[""Mrs. Hubert Carter""]"
tt0026107,4,nm0912478,actor,,"[""Hubert Carter""]"
tt0026107,5,nm0500552,director,,
tt0026107,6,nm0428177,writer,screenplay,
tt0026107,7,nm0478541,writer,adaptated by,
tt0026107,8,nm0493071,writer,screenplay,
tt0026107,9,nm0513529,writer,adaptated by,
tt0026107,10,nm0662272,writer,"novel ""The Translation of a Savage""",
tt0026113,1,nm0642988,actor,,"[""Spud Miller""]"
tt0026113,2,nm0122675,actor,,"[""George Burns""]"
tt0026113,3,nm0020555,actress,,"[""Gracie Allen""]"
tt0026113,4,nm0730739,actress,,"[""Countess Ysobel de Naigila""]"
tt0026113,5,nm0851537,director,,
tt0026113,6,nm0216755,writer,screenplay,
tt0026113,7,nm0552289,writer,screenplay,
tt0026113,8,nm0817809,writer,screenplay,
tt0026113,9,nm0091200,writer,contributor to treatment,
tt0026113,10,nm0258493,writer,contributor to treatment,
tt0026117,1,nm0362267,actress,,"[""Marion Forsythe""]"
tt0026117,2,nm0599910,actor,,"[""Richard 'Dickie' Kurt""]"
tt0026117,3,nm0002143,actor,,"[""Leander 'Bunny' Nolan""]"
tt0026117,4,nm0036427,actor,,"[""Mr. 'Feydie' Feydak""]"
tt0026117,5,nm0341486,director,,
tt0026117,6,nm0067103,writer,"play ""Biography""",
tt0026117,7,nm0413590,writer,additional dialogue,
tt0026117,8,nm0002616,writer,,
tt0026117,9,nm0006307,composer,,
tt0026117,10,nm0002146,cinematographer,,
tt0026120,1,nm0350324,actor,,"[""Bishop""]"
tt0026120,2,nm0001577,actress,,"[""Hester""]"
tt0026120,3,nm0914778,actress,,"[""Lady Emily""]"
tt0026120,4,nm0654239,actor,,"[""Guy Waller""]"
tt0026120,5,nm0243295,director,,
tt0026120,6,nm0330390,writer,screen play,
tt0026120,7,nm0413531,writer,from the play by,
tt0026120,8,nm0041708,writer,,
tt0026120,9,nm0388743,writer,contributor to treatment,
tt0026120,10,nm0911518,composer,,
tt0026121,1,nm0612847,actor,,"[""Joe Radek""]"
tt0026121,2,nm0605904,actress,,"[""Anna Novak""]"
tt0026121,3,nm0307326,actor,,"[""Slim""]"
tt0026121,4,nm0533692,actor,,"[""McGee""]"
tt0026121,5,nm0002031,director,,
tt0026121,6,nm0277874,writer,screen play,
tt0026121,7,nm0259022,writer,screen play,
tt0026121,8,nm0615799,writer,"original story ""Jan Volkanik""",
tt0026121,9,nm0410277,writer,"play ""Bohunk""",
tt0026121,10,nm0005738,cinematographer,,
tt0026123,1,nm0000472,actor,,"[""Baron Gregor de Berghman"",""Anton de Berghman""]"
tt0026123,2,nm0550620,actress,,"[""Thea Hassel""]"
tt0026123,3,nm0020979,actor,,"[""Lt. Albert Lussan""]"
tt0026123,4,nm0356159,actor,,"[""Col. Paul Hassel""]"
tt0026123,5,nm0624756,director,,
tt0026123,6,nm0833949,writer,screenplay,
tt0026123,7,nm0616730,writer,screenplay,
tt0026123,8,nm0005874,cinematographer,,
tt0026123,9,nm0128735,editor,,
tt0026124,1,nm0522926,actor,,"[""John Francis Dugan""]"
tt0026124,2,nm0872456,actress,,"[""Janette Foster""]"
tt0026124,3,nm0114805,actor,,"[""Fred Curtis""]"
tt0026124,4,nm0657874,actor,,"[""Col. Upton Calhoun Belcher""]"
tt0026124,5,nm0245385,director,,
tt0026124,6,nm0729694,writer,screen play,
tt0026124,7,nm0943449,producer,producer,
tt0026124,8,nm0587926,cinematographer,,
tt0026124,9,nm0024669,actress,,"[""Mrs. Millicent Caldwell Bath""]"
tt0026124,10,nm0612743,actor,,"[""Oscar""]"
tt0026126,1,nm0491048,actor,,"[""Stanley MacLaurel""]"
tt0026126,2,nm0001316,actor,,"[""Oliver Hardy""]"
tt0026126,3,nm0485806,actress,,"[""Lorna MacLaurel""]"
tt0026126,4,nm0417829,actor,,"[""Allan Douglas""]"
tt0026126,5,nm0395023,director,,
tt0026126,6,nm0124918,writer,screen play,
tt0026126,7,nm0595655,writer,screen play,
tt0026126,8,nm0042317,writer,,
tt0026126,9,nm0172812,writer,,
tt0026126,10,nm0736778,writer,,
tt0026129,1,nm0612847,actor,,"[""Johnny Ramirez""]"
tt0026129,2,nm0000012,actress,,"[""Marie Roark""]"
tt0026129,3,nm0512267,actress,,"[""Dale Elwell""]"
tt0026129,4,nm0657874,actor,,"[""Charlie Roark""]"
tt0026129,5,nm0562845,director,,
tt0026129,6,nm0236418,writer,screen play,
tt0026129,7,nm0810290,writer,screen play,
tt0026129,8,nm0520501,writer,story,
tt0026129,9,nm0333958,writer,suggested by: Carroll Graham's novel,
tt0026129,10,nm0309974,cinematographer,,
tt0026132,1,nm0370547,actor,,"[""Dr. Alec Smart""]"
tt0026132,2,nm0363104,actor,,"[""Faker Brown""]"
tt0026132,3,nm0360085,actor,,"[""Cyril Brown""]"
tt0026132,4,nm0122261,actor,,"[""Col. Crableigh""]"
tt0026132,5,nm0064415,director,,
tt0026132,6,nm1021948,writer,"based on the ""Narkover"" characterisations of ""BEACHCOMBER""",
tt0026132,7,nm0249598,writer,writer,
tt0026132,8,nm0506520,composer,,
tt0026132,9,nm0002355,cinematographer,,
tt0026132,10,nm0740284,editor,,
tt0026134,1,nm0000031,actress,,"[""Constance Dane Roberti""]"
tt0026134,2,nm0000964,actor,,"[""Franz Roberti""]"
tt0026134,3,nm0063619,actor,,"[""Johnny Lawrence""]"
tt0026134,4,nm0380965,actor,,"[""Professor Thalma""]"
tt0026134,5,nm0595451,director,,
tt0026134,6,nm0556945,writer,screen play,
tt0026134,7,nm0373511,writer,screen play,
tt0026134,8,nm0892044,writer,screen play,
tt0026134,9,nm0169556,writer,story,
tt0026134,10,nm0002568,cinematographer,,
tt0026137,1,nm0001055,actress,,"[""Jeannette Desmereau""]"
tt0026137,2,nm0534045,actor,,"[""Cyrus Anderson""]"
tt0026137,3,nm0001870,actor,,"[""Jack Bristow""]"
tt0026137,4,nm0171874,actor,,"[""Alfred Desmereau""]"
tt0026137,5,nm0749484,director,,
tt0026137,6,nm0083125,writer,screenplay,
tt0026137,7,nm0390357,writer,story,
tt0026137,8,nm0869860,cinematographer,,
tt0026137,9,nm0915800,editor,,
tt0026138,1,nm0000472,actor,,"[""The Monster""]"
tt0026138,2,nm0006471,actress,,"[""Mary Wollstonecraft Shelley"",""The Monster's Mate""]"
tt0026138,3,nm0166972,actor,,"[""Henry Frankenstein""]"
tt0026138,4,nm0387753,actress,,"[""Elizabeth""]"
tt0026138,5,nm0001843,director,,
tt0026138,6,nm0791217,writer,suggested by: the original story written in 1816 by,
tt0026138,7,nm0403398,writer,adapted by,
tt0026138,8,nm0049721,writer,adapted by,
tt0026138,9,nm0076653,writer,adaptation,
tt0026138,10,nm0088662,writer,adaptation,
tt0026139,1,nm0113873,actor,,"[""Joe Wilson""]"
tt0026139,2,nm0245304,actress,,"[""Fay Wilson""]"
tt0026139,3,nm0255012,actress,,"[""Claire Whitmore""]"
tt0026139,4,nm0307326,actor,,"[""Dan Wheeler""]"
tt0026139,5,nm0000923,director,,
tt0026139,6,nm0436095,writer,screen play,
tt0026139,7,nm0748438,writer,screen play,
tt0026139,8,nm0548993,writer,adaptation by,
tt0026139,9,nm0748014,writer,adaptation by,
tt0026139,10,nm0498772,writer,from story by,
tt0026142,1,nm0694090,actor,,"[""Richard 'Dick' Purcell, aka Ricardo Purcelli""]"
tt0026142,2,nm0000951,actress,,"[""Alice Hughes""]"
tt0026142,3,nm0579663,actor,,"[""Professor Eduardo de Vinci""]"
tt0026142,4,nm0269771,actress,,"[""Mrs. Flaggenheim""]"
tt0026142,5,nm0045800,director,,
tt0026142,6,nm0381280,writer,story,
tt0026142,7,nm0361971,writer,story,
tt0026142,8,nm0473134,writer,story,
tt0026142,9,nm0240417,writer,screenplay,
tt0026142,10,nm0258493,writer,contributor to screenplay construction,
tt0026143,1,nm0790031,actress,,"[""Winnie""]"
tt0026143,2,nm0864931,actress,,"[""Iris""]"
tt0026143,3,nm0847939,actor,,"[""Lucky""]"
tt0026143,4,nm0420765,actor,,"[""Fishcake""]"
tt0026143,5,nm0567757,director,,
tt0026143,6,nm0108579,writer,screen play,
tt0026143,7,nm0443260,writer,story,
tt0026143,8,nm0865115,cinematographer,,
tt0026143,9,nm0453198,editor,,
tt0026143,10,nm0716468,actor,,"[""Tommy""]"
tt0026144,1,nm0000912,actor,,"[""Bert Keeler""]"
tt0026144,2,nm0007224,actress,,"[""Irene Foster""]"
tt0026144,3,nm0001791,actor,,"[""Bob Gordon""]"
tt0026144,4,nm0580916,actress,,"[""Kitty Corbett""]"
tt0026144,5,nm0215877,director,,
tt0026144,6,nm0886754,director,,
tt0026144,7,nm0569650,writer,screen play,
tt0026144,8,nm0799015,writer,screen play,
tt0026144,9,nm0366454,writer,based on an original story by,
tt0026144,10,nm0174889,writer,additional dialogue,
tt0026164,1,nm0000022,actor,,"[""Jack Thornton""]"
tt0026164,2,nm0949835,actress,,"[""Claire Blake""]"
tt0026164,3,nm0642988,actor,,"[""'Shorty' Hoolihan""]"
tt0026164,4,nm0654239,actor,,"[""Mr. Smith""]"
tt0026164,5,nm0920074,director,,
tt0026164,6,nm0518711,writer,story,
tt0026164,7,nm0288706,writer,screenplay,
tt0026164,8,nm0695292,writer,screenplay,
tt0026164,9,nm0953123,producer,producer,
tt0026164,10,nm0003546,cinematographer,,
tt0026174,1,nm0001224,actor,,"[""Peter Blood""]"
tt0026174,2,nm0000014,actress,,"[""Arabella Bishop""]"
tt0026174,3,nm0041172,actor,,"[""Colonel Bishop""]"
tt0026174,4,nm0001651,actor,,"[""Levasseur""]"
tt0026174,5,nm0002031,director,,
tt0026174,6,nm0754581,writer,by,
tt0026174,7,nm0732452,writer,screen play,
tt0026174,8,nm0005735,cinematographer,,
tt0026174,9,nm0005803,cinematographer,,
tt0026174,10,nm0025497,editor,,
tt0026179,1,nm0590055,actor,,"[""Robert Miller""]"
tt0026179,2,nm0504493,actor,,"[""Miller Senr.""]"
tt0026179,3,nm0397524,actress,,"[""Anne Fisher""]"
tt0026179,4,nm0362823,actor,,"[""Henry Butterworth""]"
tt0026179,5,nm0194031,director,,
tt0026179,6,nm0577650,director,,
tt0026179,7,nm0225342,writer,adaptation,
tt0026179,8,nm0072627,writer,adaptation,
tt0026179,9,nm0900186,writer,from the original by,
tt0026179,10,nm0883017,writer,from the original by,
tt0026180,1,nm0002183,actor,,"[""Cardinal Richelieu""]"
tt0026180,2,nm0001577,actress,,"[""Lenore di Brissac""]"
tt0026180,3,nm0036427,actor,,"[""Louis XIII""]"
tt0026180,4,nm0003110,actor,,"[""Count Andre de Pons""]"
tt0026180,5,nm0498174,director,,
tt0026180,6,nm0120272,writer,"play ""Richelieu""",
tt0026180,7,nm0736766,writer,adaptation,
tt0026180,8,nm0398021,writer,screenplay,
tt0026180,9,nm0513744,writer,dialogue,
tt0026180,10,nm0425913,writer,contributing writer,
tt0026184,1,nm0929925,actor,,"[""Perry Mason""]"
tt0026184,2,nm0512267,actress,,"[""Rhoda Montaine""]"
tt0026184,3,nm0940579,actor,,"[""Carl Montaine""]"
tt0026184,4,nm0230068,actress,,"[""Della Street""]"
tt0026184,5,nm0002031,director,,
tt0026184,6,nm0715723,writer,screen play,
tt0026184,7,nm0306916,writer,story,
tt0026184,8,nm0391763,writer,additional dialogue,
tt0026184,9,nm0008441,cinematographer,,
tt0026184,10,nm0002542,editor,,
tt0026185,1,nm0929925,actor,,"[""Perry Mason""]"
tt0026185,2,nm0864931,actress,,"[""Della Street""]"
tt0026185,3,nm0255012,actress,,"[""Margie Florence Clune""]"
tt0026185,4,nm0847939,actor,,"[""Dr. Bob Doray""]"
tt0026185,5,nm0562845,director,,
tt0026185,6,nm0391763,writer,screenplay,
tt0026185,7,nm0548993,writer,screenplay,
tt0026185,8,nm0158738,writer,adaptation,
tt0026185,9,nm0306916,writer,novel,
tt0026185,10,nm0309974,cinematographer,,
tt0026187,1,nm0510134,actor,,"[""Philo Vance""]"
tt0026187,2,nm0804375,actress,,"[""Priscilla Kinkaid Llewellyn""]"
tt0026187,3,nm0007219,actor,,"[""Lynn Llewellyn""]"
tt0026187,4,nm0751426,actress,,"[""Doris Reed""]"
tt0026187,5,nm0547446,director,,
tt0026187,6,nm0753249,writer,screen play,
tt0026187,7,nm0941138,writer,screen play,
tt0026187,8,nm0886597,writer,from the book by,
tt0026187,9,nm0817809,writer,contributing writer,
tt0026187,10,nm0399203,producer,producer,
tt0026191,1,nm0000010,actor,,"[""Dizzy Davis""]"
tt0026191,2,nm0002285,actor,,"[""Jake L. Lee""]"
tt0026191,3,nm0871403,actress,,"[""Tommy Thomas""]"
tt0026191,4,nm0260020,actor,,"[""Texas Clarke""]"
tt0026191,5,nm0001328,director,,
tt0026191,6,nm0915693,writer,play,
tt0026191,7,nm0753452,writer,,
tt0026191,8,nm0909259,producer,producer,
tt0026191,9,nm0912491,producer,producer,
tt0026191,10,nm0249186,cinematographer,,
tt0026195,1,nm0000509,actor,,"[""Frank Chandler - Chandu""]"
tt0026195,2,nm0016183,archive_footage,,"[""Princess Nadji""]"
tt0026195,3,nm0949403,archive_footage,,"[""Dorothy Regent""]"
tt0026195,4,nm0072916,archive_footage,,"[""Bob Regent""]"
tt0026195,5,nm0853028,director,,
tt0026195,6,nm0057456,writer,screenplay,
tt0026195,7,nm0247440,writer,based on the radio drama by,
tt0026195,8,nm0646163,writer,based on the radio drama by,
tt0026195,9,nm0604959,writer,based on the radio drama by,
tt0026195,10,nm0382996,cinematographer,,
tt0026197,1,nm0645941,actor,,"[""Charlie Chan""]"
tt0026197,2,nm0665518,actress,,"[""Carol Arnold""]"
tt0026197,3,nm0065288,actor,,"[""Tom Evans""]"
tt0026197,4,nm0000028,actress,,"[""Nayda""]"
tt0026197,5,nm0003422,director,,
tt0026197,6,nm0000252,writer,original screenplay,
tt0026197,7,nm0517567,writer,original screenplay,
tt0026197,8,nm0081788,writer,"based on: the character ""Charlie Chan"" created by",
tt0026197,9,nm0522871,producer,producer,
tt0026197,10,nm0163820,cinematographer,,
tt0026198,1,nm0645941,actor,,"[""Charlie Chan""]"
tt0026198,2,nm0047720,actress,,"[""Yvette Lamartine""]"
tt0026198,3,nm0065288,actor,,"[""Victor Descartes""]"
tt0026198,4,nm0722424,actor,,"[""Max Corday""]"
tt0026198,5,nm0782597,director,,
tt0026198,6,nm0532187,director,,
tt0026198,7,nm0522871,writer,screen play,
tt0026198,8,nm0031019,writer,screen play,
tt0026198,9,nm0531878,writer,story,
tt0026198,10,nm0081788,writer,"based on: the character ""Charlie Chan"" created by",
tt0026199,1,nm0645941,actor,,"[""Charlie Chan""]"
tt0026199,2,nm0381154,actress,,"[""Diana Woodland""]"
tt0026199,3,nm0355755,actor,,"[""Philip Nash""]"
tt0026199,4,nm0382954,actor,,"[""James Andrews""]"
tt0026199,5,nm0864006,director,,
tt0026199,6,nm0522871,writer,original story,
tt0026199,7,nm0265617,writer,original story,
tt0026199,8,nm0081788,writer,"based on: the character ""Charlie Chan"" created by",
tt0026199,9,nm0569222,cinematographer,,
tt0026199,10,nm0218029,editor,film editor,
tt0026205,1,nm0000022,actor,,"[""Alan Gaskell""]"
tt0026205,2,nm0001318,actress,,"[""China Doll""]"
tt0026205,3,nm0000891,actor,,"[""Jamesy MacArdle""]"
tt0026205,4,nm0832011,actor,,"[""Davids""]"
tt0026205,5,nm0307819,director,,
tt0026205,6,nm0299154,writer,screen play,
tt0026205,7,nm0570130,writer,screen play,
tt0026205,8,nm0308611,writer,from the book by,
tt0026205,9,nm0075960,writer,contributor to story,
tt0026205,10,nm0289188,writer,contributor to dialogue,
tt0026209,1,nm0096152,actress,,"[""Chloe""]"
tt0026209,2,nm0398139,actor,,"[""Wade Carson""]"
tt0026209,3,nm0640603,actress,,"[""Joyce Gordon""]"
tt0026209,4,nm0431648,actor,,"[""Col. Gordon""]"
tt0026209,5,nm0624714,director,,
tt0026209,6,nm0377441,composer,,
tt0026209,7,nm0826588,cinematographer,,
tt0026209,8,nm0430755,editor,film editor,
tt0026209,9,nm0877589,editor,film editor,
tt0026211,1,nm0478851,actress,,"[""Betty 'Miss Church Mouse' Miller""]"
tt0026211,2,nm0402842,actor,,"[""Johnathan Steele""]"
tt0026211,3,nm0152361,actor,,"[""Mr. 'Pinky' Wormwood""]"
tt0026211,4,nm0139731,actress,,"[""Miss Sylvia James""]"
tt0026211,5,nm0052217,director,,
tt0026211,6,nm0201405,writer,adaptation,
tt0026211,7,nm0291047,writer,"play ""A Templom Egere""",
tt0026211,8,nm0283780,writer,"play ""A Templom Egere""",
tt0026211,9,nm0313888,writer,,
tt0026211,10,nm0005697,cinematographer,,
tt0026216,1,nm0101954,actor,,"[""Zolok""]"
tt0026216,2,nm0725122,actor,,"[""Bruce Gordon""]"
tt0026216,3,nm0217303,actress,,"[""Natcha Manyus""]"
tt0026216,4,nm0842522,actor,,"[""Dr. Manyus""]"
tt0026216,5,nm0720886,director,,
tt0026216,6,nm0141036,writer,story,
tt0026216,7,nm0581200,writer,story,
tt0026216,8,nm0227062,writer,story,
tt0026216,9,nm0195950,writer,screenplay,
tt0026216,10,nm0334971,writer,screenplay,
tt0026221,1,nm0172903,actor,,"[""Robert Clive""]"
tt0026221,2,nm0949835,actress,,"[""Margaret Maskelyne""]"
tt0026221,3,nm0166972,actor,,"[""Capt. Johnstone""]"
tt0026221,4,nm0514250,actor,,"[""Edmund Maskelyne""]"
tt0026221,5,nm0092915,director,,
tt0026221,6,nm0513744,writer,screen play,
tt0026221,7,nm0591495,writer,screen play,
tt0026221,8,nm0953123,producer,producer,
tt0026221,9,nm0000055,composer,,
tt0026221,10,nm0549132,cinematographer,,
tt0026230,1,nm0604960,actor,,"[""Prof. Paul Kristan""]"
tt0026230,2,nm0003124,actor,,"[""Dr. Anders Bizet""]"
tt0026230,3,nm0236445,actress,,"[""Marguerite Mane""]"
tt0026230,4,nm0322345,actor,,"[""David""]"
tt0026230,5,nm0833965,director,,
tt0026230,6,nm0223248,writer,story and screenplay,
tt0026230,7,nm0169605,producer,producer,
tt0026230,8,nm0027115,cinematographer,,
tt0026230,9,nm0715669,editor,,
tt0026230,10,nm0041681,actor,,"[""Zan, the Hunchback""]"
tt0026245,1,nm0460874,actor,,"[""Pete Borden""]"
tt0026245,2,nm0658339,actress,,"[""Natacha""]"
tt0026245,3,nm0662116,actor,,"[""Assistant Commissioner""]"
tt0026245,4,nm0581416,actor,,"[""Detective Inspector Cardby""]"
tt0026245,5,nm0408433,director,,
tt0026245,6,nm0401739,writer,from the novel by,
tt0026245,7,nm0930178,writer,screenplay,
tt0026245,8,nm0806692,writer,screenplay,
tt0026245,9,nm0005697,cinematographer,,
tt0026245,10,nm0060850,editor,,
tt0026246,1,nm0036427,actor,,"[""Insp. Porfiry""]"
tt0026246,2,nm0000048,actor,,"[""Roderick Raskolnikov""]"
tt0026246,3,nm0550620,actress,,"[""Sonya""]"
tt0026246,4,nm0083500,actress,,"[""Antonya Raskolnikov""]"
tt0026246,5,nm0903049,director,,
tt0026246,6,nm0030916,writer,,
tt0026246,7,nm0234502,writer,"novel ""Crime and Punishment""",
tt0026246,8,nm0491076,writer,,
tt0026246,9,nm0775976,producer,producer,
tt0026246,10,nm0005644,cinematographer,,
tt0026249,1,nm0949835,actress,,"[""Berengaria - Princess of Navarre""]"
tt0026249,2,nm0928295,actor,,"[""Richard - King of England""]"
tt0026249,3,nm0445246,actor,,"[""Saladin - Sultan of Islam""]"
tt0026249,4,nm0807580,actor,,"[""The Hermit""]"
tt0026249,5,nm0001124,director,,
tt0026249,6,nm0482959,writer,screen play,
tt0026249,7,nm0950150,writer,screen play,
tt0026249,8,nm0629580,writer,screen play,
tt0026249,9,nm0102818,writer,contributor to treatment,
tt0026249,10,nm0383304,writer,contributor to treatment,
tt0026252,1,nm0000073,actress,,"[""Elizabeth Blair""]"
tt0026252,2,nm0092900,actor,,"[""Edward Morgan""]"
tt0026252,3,nm0399955,actress,,"[""Mary Blair""]"
tt0026252,4,nm0002034,actress,,"[""Mrs. Denham""]"
tt0026252,5,nm0191899,director,,
tt0026252,6,nm0574110,writer,screenplay,
tt0026252,7,nm0065753,writer,screenplay,
tt0026252,8,nm0175902,writer,contributing writer,
tt0026252,9,nm0397022,writer,contributing writer,
tt0026252,10,nm0663613,writer,contributor to special sequences,
tt0026261,1,nm0000012,actress,,"[""Joyce Heath""]"
tt0026261,2,nm0867144,actor,,"[""Don Bellows""]"
tt0026261,3,nm0512267,actress,,"[""Gail Armitage""]"
tt0026261,4,nm0804375,actress,,"[""Mrs. Williams""]"
tt0026261,5,nm0337586,director,,
tt0026261,6,nm0236418,writer,story,
tt0026261,7,nm0005735,cinematographer,,
tt0026261,8,nm0724360,editor,,
tt0026261,9,nm0253141,actor,,"[""Gordon Heath""]"
tt0026261,10,nm0285264,actor,,"[""Teddy""]"
tt0026262,1,nm0000075,actor,,"[""Jim Carter""]"
tt0026262,2,nm0872456,actress,,"[""Betty McWade""]"
tt0026262,3,nm0910400,actor,,"[""Pop McWade""]"
tt0026262,4,nm0003062,actor,,"[""Jonesy""]"
tt0026262,5,nm0480046,director,,
tt0026262,6,nm0458934,writer,screen play,
tt0026262,7,nm0949141,writer,screen play,
tt0026262,8,nm0019604,writer,"poem: ""La Divina Commedia""",
tt0026262,9,nm0107756,writer,contributor to screenplay construction and dialogue,
tt0026262,10,nm0170660,writer,contributor to treatment,
tt0026264,1,nm0545298,actor,,"[""Alan Trent""]"
tt0026264,2,nm0643353,actress,,"[""Kitty Vane""]"
tt0026264,3,nm0003339,actor,,"[""Gerald Shannon""]"
tt0026264,4,nm0066325,actress,,"[""Mrs. Shannon""]"
tt0026264,5,nm0291548,director,,
tt0026264,6,nm0375484,writer,screen play,
tt0026264,7,nm0787611,writer,screen play,
tt0026264,8,nm0093397,writer,based on the play by,
tt0026264,9,nm0326418,producer,producer,
tt0026264,10,nm0005904,cinematographer,,
tt0026266,1,nm0000861,actor,,"[""David - the Child""]"
tt0026266,2,nm0493365,actor,,"[""David - the Man""]"
tt0026266,3,nm0646829,actress,,"[""Aunt Betsey""]"
tt0026266,4,nm0019922,actress,,"[""Mrs. Copperfield""]"
tt0026266,5,nm0002030,director,,
tt0026266,6,nm0002042,writer,by,
tt0026266,7,nm0909484,writer,adaptation,
tt0026266,8,nm0261455,writer,screen play,
tt0026266,9,nm0168829,writer,,
tt0026266,10,nm0006388,producer,producer,
tt0026267,1,nm0000078,actor,,"[""John Mason""]"
tt0026267,2,nm0122783,actress,,"[""Alice Gordon""]"
tt0026267,3,nm0601117,actor,,"[""Rudd Gordon""]"
tt0026267,4,nm0398139,actor,,"[""Ben McClure""]"
tt0026267,5,nm0102908,director,,
tt0026267,6,nm0636475,writer,story,
tt0026267,7,nm0869389,writer,story,
tt0026267,8,nm0005887,cinematographer,,
tt0026267,9,nm0682744,editor,film editor,
tt0026273,1,nm0000078,actor,,"[""John Scott posing as John Jones""]"
tt0026273,2,nm0466505,actress,,"[""Anne""]"
tt0026273,3,nm0280707,actor,,"[""Jim""]"
tt0026273,4,nm0151356,actor,,"[""Kansas Charlie posing as Rev. Harry Smith""]"
tt0026273,5,nm0172485,director,,
tt0026273,6,nm0663858,writer,story,
tt0026273,7,nm0540862,producer,producer,
tt0026273,8,nm0053352,composer,,
tt0026273,9,nm0005887,cinematographer,,
tt0026273,10,nm0682744,editor,,
tt0026275,1,nm0000010,actor,,"[""Tommy O'Toole""]"
tt0026275,2,nm0002285,actor,,"[""Lieut. Brannigan""]"
tt0026275,3,nm0512267,actress,,"[""Betty Roberts""]"
tt0026275,4,nm0570451,actor,,"[""Crash Kelly""]"
tt0026275,5,nm0045800,director,,
tt0026275,6,nm0102167,writer,screen play,
tt0026275,7,nm0049898,writer,screen play,
tt0026275,8,nm0766850,writer,based on story by,
tt0026275,9,nm0249186,cinematographer,,
tt0026275,10,nm0166058,editor,,
tt0026276,1,nm0000017,actress,,"[""Concha Perez""]"
tt0026276,2,nm0041172,actor,,"[""Capt. Don Pasqual 'Pasqualito' Costelar""]"
tt0026276,3,nm0002143,actor,,"[""Gov. Don Paquito 'Paquitito'""]"
tt0026276,4,nm0804375,actress,,"[""Senora Perez""]"
tt0026276,5,nm0903049,director,,
tt0026276,6,nm0522223,writer,"novel ""La femme et le pantin""",
tt0026276,7,nm0234287,writer,adaptation,
tt0026276,8,nm0381082,writer,treatment contributor,
tt0026276,9,nm1356466,writer,screenplay construction contributor,
tt0026277,1,nm0036427,actor,,"[""Diamond Jim Brady""]"
tt0026277,2,nm0000795,actress,,"[""Jane Matthews"",""Emma""]"
tt0026277,3,nm0001931,actress,,"[""Lillian Russell""]"
tt0026277,4,nm0003110,actor,,"[""Jerry Richardson""]"
tt0026277,5,nm0840042,director,,
tt0026277,6,nm0603705,writer,"novel ""Diamond Jim Brady""",
tt0026277,7,nm0002545,writer,screenplay,
tt0026277,8,nm0167065,writer,adaptation,
tt0026277,9,nm0540147,writer,adaptation,
tt0026277,10,nm0334435,producer,producer,
tt0026279,1,nm0178114,actor,,"[""Dinky Daniels""]"
tt0026279,2,nm0000802,actress,,"[""Mrs. Martha Daniels""]"
tt0026279,3,nm0699430,actor,,"[""Tom Marsden""]"
tt0026279,4,nm0035455,actor,,"[""Tony Karamazo - the Junkman""]"
tt0026279,5,nm0107854,director,,
tt0026279,6,nm0496505,director,,
tt0026279,7,nm0766507,writer,screenplay,
tt0026279,8,nm0266899,writer,story,
tt0026279,9,nm0272045,writer,story,
tt0026279,10,nm0113643,writer,story,
tt0026280,1,nm0077347,actress,,"[""Divine (Ludivine Jarisse)""]"
tt0026280,2,nm0726546,actor,,"[""Le Lait (Antonin)""]"
tt0026280,3,nm0544539,actress,,"[""Dora""]"
tt0026280,4,nm0405742,actor,,"[""Lutuf-Allah""]"
tt0026280,5,nm0649097,director,,
tt0026280,6,nm0171372,writer,scenario and dialogue,
tt0026280,7,nm0042198,writer,decoupage,
tt0026280,8,nm0938195,composer,,
tt0026280,9,nm0399486,cinematographer,,
tt0026280,10,nm0595804,editor,,
tt0026289,1,nm0929925,actor,,"[""Oscar 'Odds' Owen""]"
tt0026289,2,nm0230068,actress,,"[""Marilyn Youngblood""]"
tt0026289,3,nm0452128,actor,,"[""Col. Jefferson Davis Youngblood""]"
tt0026289,4,nm0307326,actor,,"[""Numbers""]"
tt0026289,5,nm0282984,director,,
tt0026289,6,nm0206010,writer,story and screenplay,
tt0026289,7,nm0214668,writer,story and screenplay,
tt0026289,8,nm0715969,cinematographer,,
tt0026289,9,nm0724360,editor,,
tt0026289,10,nm0055998,actor,,"[""Chuck aka 'Brains'""]"
tt0026292,1,nm0737259,actor,,"[""Thomas Brown""]"
tt0026292,2,nm0000992,actress,,"[""Paula Brown""]"
tt0026292,3,nm0804375,actress,,"[""Mrs. Pampinelli""]"
tt0026292,4,nm0001359,actor,,"[""Mr. Spindler""]"
tt0026292,5,nm0124877,director,,
tt0026292,6,nm0175902,writer,screenplay,
tt0026292,7,nm0179993,writer,adaptation,
tt0026292,8,nm0446403,writer,"play ""The Torch Bearers""",
tt0026292,9,nm0221865,producer,producer,
tt0026292,10,nm0884252,cinematographer,,
